,title,price,commit,shop_name,href,brand,RAM,SSD,GPU,CPU,screen
569,"京东超市
联想ThinkBook 14 锐龙版 2021小新款轻薄商务办公学生手提游戏高色域笔记本电脑14英寸 R5-5500U 16G 512G 标配 100%RGB高色域 IPS高清屏丨Win11系统",4999.00,2000+,ThinkPad广东授权专卖店,https://item.jd.com/10023011073172.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R5-5500U,14英寸
570,联想（Lenovo）小新Air14 2021款14英寸全面屏11代酷睿加强版办公游戏超轻薄笔记本电脑 标配 i5-1155G7 16G内存 512G固态 锐炬显卡 四边窄全面屏,5149.00,1万+,联想众信授权专卖店,https://item.jd.com/10031573884944.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1155G7,14英寸
571,联想(Lenovo)扬天 S14 锐龙版 14英寸轻薄笔记本电脑(7nm 八核 R7 5700U 16G 512G 高色域 长续航 ),5299.00,5000+,联想商用京东自营旗舰店,https://item.jd.com/100025684340.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：AMD 集成显卡,R7-5700U,14英寸
572,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔十代5205U 8G内存/1024G固态硬盘,3499.00,2万+,iru旗舰店,https://item.jd.com/10026619772336.html,iru,内存容量：8GB,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔十代5205U 8G内存/1024G固态硬盘,显卡型号：intel 集成显卡,5205U,15.6英寸
573,联想笔记本电脑ThinkPad X1 Nano Evo平台 13英寸 11代酷睿i7 16G 1T/16:10微边框2K/5G版/Win10Pro,16969.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100016883342.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：1TB,显卡型号：集成显卡,i7-1160G7,13英寸
574,小米笔记本Pro 15 英特尔Evo平台 全面屏（i5-11300H 16G 512G PCIe 锐炬Xe 3.5K E4 OLED超视网膜屏）,6199.00,1000+,小米京东自营旗舰店,https://item.jd.com/100019883486.html,小米（MI）,内存容量：16GB,固态硬盘（SSD）：512GB,none,i5-11300H,15.6英寸
575,15.6英寸全新11代轻薄本 笔记本电脑 超级本 学生手提电脑 游戏本 商务办公YEPO 电脑笔记本 12G内存 256G固态硬盘【学生/商务】,1487.00,2万+,YEPO电脑旗舰店,https://item.jd.com/62210722544.html,YEPO,内存容量：16GB,固态硬盘（SSD）：256GB,显卡型号：intel 集成显卡,J3455,15.6英寸
576,"京东超市
联想（Lenovo）小新Air14 Plus 酷睿版 14英寸全面屏轻薄笔记本电脑 i5-1155G7 16G 512GMX450独显",5946.00,2000+,联想京东自营官方旗舰店,https://item.jd.com/10037512287368.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：MX450,i5-1155G7,14英寸
577,惠普（HP）战99 15.6英寸高性能笔记本设计师本工作站（i7-11800H/32G/1TSSD/T1200/4K/高色域/3年上门）,12299.00,1万+,惠普京东自营官方旗舰店,https://item.jd.com/100023662342.html,惠普（HP）,内存容量：32GB,固态硬盘（SSD）：1TB,显卡型号：T1200,i7-11800H,15.6英寸
578,联想小新Air14 2021款全面屏锐龙款超轻薄笔记本电脑大学生设计师游戏本商务办公手提本 六核R5-5500U 16G 512G固态 100%高色域 高清屏 背光键盘 指纹识别 深空灰,4999.00,1万+,联想德信专卖店,https://item.jd.com/10039483277921.html,联想（Lenovo）,内存容量：16GB,特性：PCI-E高速固态硬盘，指纹识别，长续航,显卡型号：集成显卡,R5-5500U,14英寸
579,酷睿i7+独显\15.6英寸十代高配金属笔记本电脑轻薄本商务办公本大学生上网课超薄便携超极游戏本手提 指纹解锁 十代四核J4115+HD600显卡 8G内存/256G固态,2299.00,2000+,iru旗舰店,https://item.jd.com/10042365359002.html,iru,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：intel 集成显卡,J4115,15.6英寸
580,联想小新Air14Plus Win11新品超轻薄笔记本电脑 学习办公设计游戏本 八核R7-5800U 16G内存 512G固态 标配版 IPS高色域全面屏｜DC调光 护眼无闪烁,5488.00,5万+,联想华东授权专卖店,https://item.jd.com/10030021357914.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：AMD 集成显卡,R7-5800U,14英寸
581,联想小新Air14 锐龙版2021款六核R5笔记本电脑超薄本超级本学生用轻薄女生商务办公游戏超极本 标配丨R5-5500U 16G 512固态 深空灰 IPS屏,4299.00,5万+,联想率秀图新授权专卖店,https://item.jd.com/57773460022.html,联想（Lenovo）,内存容量：16GB,特性：PCI-E高速固态硬盘，指纹识别，大内存（16GB及以上）,none,none,14英寸
582,戴尔DELL XPS9310 13.4英寸英特尔Evo超能轻薄本酷睿i73.5K OLED防蓝光触控笔记本电脑(11代i7 16G 512G)白,15999.00,5000+,戴尔京东自营官方旗舰店,https://item.jd.com/100026225248.html,戴尔（DELL）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i7-1195G7,其他
583,联想笔记本电脑ThinkPad P14s(12CD) 14英寸高性能轻薄设计师工作站 i5-10210U 8G 512G P520 独显,7999.00,1000+,ThinkPad京东自营旗舰店,https://item.jd.com/100013243989.html,ThinkPad,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：P520,i5-10210U,14英寸
584,联想笔记本电脑 ideaPad14s 酷睿i5 高性能独显大学生14英寸轻薄全能学习游戏办公超极本 i5-1035G1 8G 512G固态标配店长推荐 高性能MX330独显 送office办公套装,4999.00,5万+,联想有点授权专卖店,https://item.jd.com/10024763649796.html,联想（Lenovo）,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：MX330,i5-1035G1,14英寸
585,惠普(HP)战66四代 锐龙版15.6英寸轻薄笔记本电脑(Zen3架构 8核 R7-5800U 32G 1TB 400尼特高色域 一年上门),6299.00,100+,惠普京东自营官方旗舰店,https://item.jd.com/100020773536.html,惠普（HP）,内存容量：32GB,固态硬盘（SSD）：1TB,显卡型号：集成显卡,R7-5800U,15.6英寸
586,LG gram 16英寸轻薄本 11代酷睿升级版 Evo平台 Win11 笔记本电脑(11代i7 32G 1TBSSD 锐炬显卡 雷电4)黑,11299.00,5000+,LG笔记本电脑京东自营旗舰店,https://item.jd.com/100031499746.html,LG,内存容量：32GB,固态硬盘（SSD）：1TB,显卡型号：intel 集成显卡,i7-1195G7,16英寸
587,Apple MacBook Air 13.3英寸 新款8核M1芯片 苹果笔记本电脑学生官方 商务灰 【八核处理器】M1 8G 256G,7436.00,1万+,Apple爱豆专卖店,https://item.jd.com/10024310626716.html,苹果（Apple）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：集成显卡,Apple M1,13.3英寸
588,联想ThinkPad X1 Nano Evo平台 13英寸笔记本电脑 11代酷睿i5 16G 512G 16:10 2K A面编织纹理 Win11,8999.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100017134349.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1130G7,13英寸
589,联想ThinkPad X13(72CD)酷睿版 酷睿i5 13.3英寸轻薄笔记本电脑(i5-10210U 8G 512G傲腾 100%sRGB)4G,6999.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100017240484.html,ThinkPad,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-10210U,13.3英寸
590,荣耀笔记本电脑MagicBook 14/15轻薄本锐龙高色域游戏学生商务办公手提超薄本华为多屏协同 X15银｜i5 10210U/8G/512G集显,3999.00,1万+,京东电竞官方旗舰店,https://item.jd.com/10036916357436.html,荣耀（HONOR）,内存容量：8GB,特性：PCI-E高速固态硬盘，快速充电，长续航,显卡型号：intel 集成显卡,i5-10210U,15.6英寸
591,联想YOGA 14s 轻薄商务本 14英寸全面屏办公笔记本电脑(8核 R7-5800H 16G 512G 2.8K 90Hz高刷屏)标压锐龙版,6299.00,2万+,联想京东自营旗舰店,https://item.jd.com/100019572430.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R7-5800H,14英寸
592,FunHouse F10 MPro十代酷睿i3笔记本电脑13.5英寸2K学生i7商务办公轻薄本手提本 i3-10110U+8G+256G（JD物流）,2399.00,5000+,funhouse旗舰店,https://item.jd.com/10026581001934.html,funhouse,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：intel 集成显卡,i3-10110U,13.5英寸
593,酷睿i5/15.6英寸11代高配金属笔记本电脑轻薄本商务大学生上网课大神刀锋超薄便携超极游戏本手提 十代J4125+16G大内存 512G固态硬盘,1699.00,5000+,大神刀锋旗舰店,https://item.jd.com/10033149446284.html,大神刀锋,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,J4125,15.6英寸
594,"京东超市
联想笔记本电脑 威6 超轻薄本 15.6英寸全面屏设计师办公学生游戏本新11代酷睿i3-1115G4 16G内存 512G固态 IPS防眩光屏丨定制 DC调光 WiFi6 背光键盘 太空银",4499.00,5000+,联想电脑办公京东自营旗舰店,https://item.jd.com/10021123967556.html,联想（Lenovo）,内存容量：16GB,特性：PCI-E高速固态硬盘，指纹识别，大内存（16GB及以上）,显卡型号：集成显卡,i3-1115G4,15.6英寸
595,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6500U+MX130独显 16G内存/128G固态硬盘,4199.00,2万+,iru旗舰店,https://item.jd.com/10026650507324.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6500U+MX130独显 16G内存/128G固态硬盘,显卡型号：MX130,none,15.6英寸
596,"京东超市
联想（Lenovo）小新Pro14 标压锐龙版 高性能全面屏轻薄笔记本电脑 R7-5800H 16G 512G 2.8K屏",5646.00,1万+,联想京东自营官方旗舰店,https://item.jd.com/10037526821477.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R7-5800H,14英寸
597,"京东超市
荣耀笔记本电脑MagicBook X 14 轻薄本手提商务办公超薄超级本华为多屏协同 银｜i5 10210U 16GB 512GB 官方标配",4988.00,5000+,荣耀官方授权专卖店,https://item.jd.com/10030494224179.html,荣耀（HONOR）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i5-10210U,14英寸
598,华为笔记本电脑MateBook 13 2021款 13.0英寸 11代酷睿i5 16G 512G 锐炬显卡/2K触控轻薄本/多屏协同 樱粉金,5699.00,2万+,华为京东自营官方旗舰店,https://item.jd.com/100026699694.html,华为（HUAWEI）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1135G7,13英寸
599,宏碁(Acer)蜂鸟·未来 环保版 15.6英寸时尚轻薄本 办公学生笔记本电脑(英特尔酷睿i5-1155G7 16G 512G)星空灰,4999.00,2万+,宏碁京东自营旗舰店,https://item.jd.com/100026959392.html,宏碁（acer）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i5-1155G7,15.6英寸
600,联想笔记本电脑 YOGAPro 13s碳纤维限量版 13.3英寸全面屏商务办公超轻薄本(i5-1135G7 16G 512G 2.5K)白,6799.00,2万+,联想京东自营旗舰店,https://item.jd.com/100009111877.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1135G7,13.3英寸
601,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6700HQ四核八线程 8G内存/1024G固态硬盘,4099.00,2万+,iru旗舰店,https://item.jd.com/10026619772283.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6700HQ四核八线程 8G内存/1024G固态硬盘,显卡型号：intel 集成显卡,none,15.6英寸
602,"京东超市
联想小新Pro14英特尔Evo平台超能轻薄本酷睿i5笔记本电脑 低蓝光护眼 90Hz高刷新率 i5-11320H 16G 512G 2.8k屏",5346.00,2000+,联想京东自营官方旗舰店,https://item.jd.com/10037578163063.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-11320H,14英寸
603,"惠普HP 星14s\/15s青春版 十一代酷睿 轻薄窄边框游戏笔记本电脑【2021新品】 【i5-1135G7】锐炬XE显卡-14.0"" 16G 512G SSD【旗舰版】",4299.00,1万+,惠普中成德胜专卖店,https://item.jd.com/10024523067022.html,惠普（HP）,内存容量：16GB,固态硬盘（SSD）：512GB,none,none,none
604,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i3-7020U+MX130独显 8G内存/1024G固态硬盘,3899.00,2万+,iru旗舰店,https://item.jd.com/10026619772262.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i3-7020U+MX130独显 8G内存/1024G固态硬盘,显卡型号：MX130,none,15.6英寸
605,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔11代7505 8G内存/1024G固态硬盘,3699.00,2万+,iru旗舰店,https://item.jd.com/10026657647133.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔11代7505 8G内存/1024G固态硬盘,显卡型号：intel 集成显卡,none,15.6英寸
606,dynabook 东芝 CS50L 15.6英寸笔记本电脑 10代酷睿i3-1005G1 轻薄办公本 8G内存 512固态 雪漾白,3299.00,200+,Dynabook京东自营旗舰店,https://item.jd.com/100026855496.html,Dynabook,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i3-1005G1,15.6英寸
607,15.6英寸 2K高清性能笔记本电脑 得峰十代轻薄笔记本电脑 商务办公轻薄本 游戏本 网课教学电脑 全尺寸十代2K屏赛扬J4125/16GB内存冰晶银 高速M2固态512G硬盘+蓝牙鼠标,2059.00,1000+,得峰笔记本旗舰店,https://item.jd.com/10039487627817.html,得峰,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,J4125,15.6英寸
608,联想(Lenovo)小新Pro16 2021款轻薄游戏笔记本电脑设计办公本锐龙R7-5800H八核芯 16G 512G RTX3050-4G独显 标配版 16英寸 120Hz+2.5K+100%sRG,7788.00,2万+,联想西南授权专卖店,https://item.jd.com/10029764289311.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：RTX 3050,R7-5800H,16英寸
609,"京东超市
荣耀笔记本电脑MagicBook X 15轻薄本手提商务办公超级本华为多屏协同 银｜i5 10210U 16GB 512GB 官方标配",4499.00,1万+,荣耀官方授权专卖店,https://item.jd.com/10040808280531.html,荣耀（HONOR）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i5-10210U,15.6英寸
610,"京东超市
惠普（HP）星15青春版2021款轻薄超薄窄边框网课商用办公学生游戏笔记本电脑超极本15.6英寸 11代i5/16G/512G/MX450独显",5599.00,5000+,惠普中国京东自营官方旗舰店,https://item.jd.com/10030429992209.html,惠普（HP）,内存容量：16GB,特性：PCI-E高速固态硬盘，大内存（16GB及以上）,显卡型号：MX450,i5-1135G7,15.6英寸
611,"京东超市
联想（Lenovo）小新Pro16 标压锐龙版 全面屏轻薄笔记本电脑 R7-5800H 16G 512G RTX3050",7046.00,2万+,联想京东自营官方旗舰店,https://item.jd.com/10031056034683.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：RTX 3050,R7-5800H,16英寸
612,联想商用笔记本ThinkPad X1 Carbon（i7-10510u/16G/1T/UHD 4K/人脸识别/指纹/背光键盘/WIN10/1年上门）,12999.00,82,联想商用自营旗舰店,https://item.jd.com/100030691004.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：1TB,显卡型号：集成显卡,i7-10510U,14英寸
613,联想小新Pro14新品Win11金属超轻薄笔记本电脑 高色域全面屏 标压11代酷睿i5-11320H 16G内存 512G固态 标配版 2.8K高分高刷IPS屏 低蓝光护眼｜人脸识别,5799.00,2万+,联想华东授权专卖店,https://item.jd.com/10027973066259.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-11320H,14英寸
614,华硕a豆14 2021新款14英寸高颜值轻薄本笔记本电脑 预装office 极光白 i5-1135G7 16G 512G高色域,4989.00,5000+,adol官方旗舰店,https://item.jd.com/10027560281719.html,华硕（ASUS）,内存容量：16GB,特性：PCI-E高速固态硬盘，大内存（16GB及以上）,显卡型号：intel 集成显卡,i5-1135G7,14英寸
615,联想小新Pro14 高性能轻薄本 14英寸全面屏笔记本电脑(8核R7-5800H 16G 512G 2.2K 低蓝光护眼屏 )标压锐龙版,5999.00,2万+,联想京东自营旗舰店,https://item.jd.com/100019549498.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R7-5800H,14英寸
616,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6500U+MX130独显 8G内存/1024G固态硬盘,4599.00,2万+,iru旗舰店,https://item.jd.com/10026619772272.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6500U+MX130独显 8G内存/1024G固态硬盘,显卡型号：MX130,none,15.6英寸
617,酷睿i7+独显\15.6英寸十代高配金属笔记本电脑轻薄本商务办公本大学生上网课超薄便携超极游戏本手提 指纹解锁 十代四核J4115+HD600显卡 8G内存/512G固态,2499.00,2000+,iru旗舰店,https://item.jd.com/10042365359003.html,iru,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,J4115,15.6英寸
618,"京品电脑
联想ThinkBook 14p AMD锐龙标压 14英寸高性能轻薄笔记本电脑 全面屏 R7-5800H 16G 512G 16:10 2.8K OLED",6799.00,5万+,ThinkPad京东自营旗舰店,https://item.jd.com/100027279640.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R7-5800H,14英寸
619,联想小新Pro14 11代酷睿i5 Evo平台14英寸Win11全面屏高性能设计轻薄笔记本电脑 标配i5-11320H 16G内存512G固态 银色/2.8K屏 90Hz高刷,6099.00,2万+,联想授权旗舰店,https://item.jd.com/28716176967.html,联想（Lenovo）,内存容量：16GB,特性：PCI-E高速固态硬盘，背光键盘，硬盘可扩展,显卡型号：集成显卡,i5-11320H,14英寸
620,微软Surface Laptop 4 典雅黑 金属轻薄商务笔记本电脑 11代酷睿i5-1135G7 16G+512G 13.5英寸2.2K高色域触屏,10178.00,5000+,微软京东自营官方旗舰店,https://item.jd.com/100020570280.html,微软（Microsoft）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i5-1135G7,13.5英寸
621,联想小新Air14酷睿版高性能轻薄本 英特尔酷睿i5 14英寸全面屏学生笔记本电脑(i5 16G 512G 高色域 独显)银,4999.00,10万+,联想京东自营旗舰店,https://item.jd.com/100011386554.html,联想（Lenovo）,内存容量：16GB,特性：PCI-E高速固态硬盘，全面屏，快速充电,显卡型号：MX350,i5-1035G1,14英寸
622,"京品电脑
联想小新Air14 2021锐龙R5(全新7nm)六核超轻薄笔记本电脑 学生办公设计游戏高色域轻薄本 标配【R5 5500U 8G内存 256G固态】",3980.00,5万+,联想航电授权专卖店,https://item.jd.com/18725682558.html,联想（Lenovo）,内存容量：8GB,特性：PCI-E高速固态硬盘，背光键盘，指纹识别,显卡型号：AMD 集成显卡,R5-5500U,14英寸
623,小米笔记本Pro 15 全面屏（i5-11300H 16G 512G PCIe MX450 3.5K E4 OLED超视网膜屏）灰,6699.00,500+,小米京东自营旗舰店,https://item.jd.com/100011373257.html,小米（MI）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：MX450,i5-11300H,15.6英寸
624,联想笔记本电脑ThinkPad X1 Yoga 英特尔酷睿i5 14英寸 i5 8G 512G 2K 高色域 /翻转触控屏 /标配触控笔,11499.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100007229403.html,ThinkPad,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-10210U,14英寸
625,惠普（HP）笔记本电脑 星14增强版 14英寸超轻薄窄边框办公学生女游戏设计师手提便携本 新11代i5丨游戏办公显卡丨快充QCS【增强版】 【店长推荐】16G/512G PCIE固态,4988.00,2000+,惠普无边界专卖店,https://item.jd.com/10026736785147.html,惠普（HP）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,none,14英寸
626,"京品电脑
联想ThinkBook 16p AMD锐龙标压 16英寸高性能轻薄笔记本电脑设计师R7-5800H 16G 512G RTX3060 2.5K高色域",9999.00,5万+,ThinkPad京东自营旗舰店,https://item.jd.com/100011477309.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：RTX 3060 Max-Q,R7-5800H,16英寸
627,华为笔记本电脑MateBook D 14 2022款 14英寸 11代酷睿 i7 16G+512G 集显 轻薄本/护眼全面屏/华为分享 灰,5999.00,10万+,华为京东自营官方旗舰店,https://item.jd.com/100016960351.html,华为（HUAWEI）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i7-1195G7,14英寸
628,华为MateBook 16 轻薄高性能办公笔记本 16英寸2.5K全面屏（锐龙标压R7-5800H 16G 512G 高色准多屏协同） 银,6598.00,2000+,华为京东自营官方旗舰店,https://item.jd.com/100011473665.html,华为（HUAWEI）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：AMD 集成显卡,R7-5800H,16英寸
629,联想小新Pro14 win11新品酷睿11代i5全金属超薄本 14英寸高色域2.8K高刷屏笔记本电脑 标配i5-11320H 16G 512G固态 锐钜Xe高性能显卡丨100%sRGB丨人脸识别,5949.00,1万+,联想众信授权专卖店,https://item.jd.com/10026256371234.html,联想（Lenovo）,内存容量：16GB,特性：PCI-E高速固态硬盘，雷电接口，大内存（16GB及以上）,显卡型号：intel 集成显卡,i5-11320H,14英寸
630,Apple MacBook Air 13.3 8核M1芯片(8核图形处理器) 8G 512G SSD 银色 笔记本电脑 MGNA3CH/A,9799.00,10万+,Apple产品京东自营旗舰店,https://item.jd.com/100009464823.html,Apple,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,Apple M1,13.3英寸
631,酷睿i7+独显\15.6英寸十代高配金属笔记本电脑轻薄本商务办公本大学生上网课超薄便携超极游戏本手提 酷睿i7-6700HQ八线程+HD530显卡 16G内存/512G固态,3899.00,2000+,iru旗舰店,https://item.jd.com/51915270310.html,iru,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i7-6700HQ,15.6英寸
632,"京品电脑
联想ThinkBook 14 2021款 酷睿版 酷睿i5 14英寸轻薄笔记本(i5-1155G7 16G 512G MX450 高色域)",5999.00,20万+,ThinkPad京东自营旗舰店,https://item.jd.com/100021802458.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：MX450,i5-1155G7,14英寸
633,联想小新15锐龙版 2021超轻薄笔记本电脑 15.6英寸高色域大屏学生办公设计师游戏本 六核R5-5500U 16G 512G｜标配 100%SRGB高色域屏,5249.00,2万+,联想众信授权专卖店,https://item.jd.com/10027677818775.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R5-5500U,15.6英寸
634,宏碁(Acer)ENDURO探险家 11代英特尔酷睿i5 14英寸三防加固便携轻薄笔记本（i5-1135G7 16G 512GSSD IPS屏 ）,7299.00,2000+,宏碁商用京东自营旗舰店,https://item.jd.com/100016286415.html,宏碁（acer）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i5-1135G7,14英寸
635,"京东超市
华硕a豆14 11代酷睿14英寸高颜值轻薄本笔记本电脑 预装Office 钛空银 i3-1115G4 8G 512G",3599.00,2000+,华硕电脑京东自营官方旗舰店,https://item.jd.com/10037101937905.html,华硕（ASUS）,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i3-1115G4,14英寸
636,中柏 Jumper EZbook x3 Air 13.3英寸8G+256G英特尔四核金属超薄本笔记本电脑可扩SSD Win10,2199.00,1万+,中柏平板京东自营旗舰店,https://item.jd.com/100019682322.html,中柏（Jumper）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：集成显卡,N4120,13.3英寸
637,"京东超市
华硕a豆14 航天版 11代酷睿 14英寸高颜值轻薄本笔记本电脑 预装Office 航天版 i5-1135G7 16G 512G固态",4999.00,2000+,华硕电脑京东自营官方旗舰店,https://item.jd.com/10037878178296.html,华硕（ASUS）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1135G7,14英寸
638,雷神(ThundeRobot）911一格Pro16 16英寸轻薄游戏笔记本电脑十一代i5-11320H 16G 512GSSD 锐炬Xe显卡 120Hz,5299.00,5000+,雷神京东自营官方旗舰店,https://item.jd.com/100028581760.html,雷神（ThundeRobot）,内存容量：16GB,特性：PCI-E高速固态硬盘，大内存（16GB及以上），Wi-Fi 6,显卡型号：Iris Xe MAX,i5-11320H,16英寸
639,"线下同款
Apple苹果 2020新款MacBook Air 13.3英寸 M1芯片 笔记本电脑 金色 M1 8G 256G 标配",7499.00,5000+,APPLE翔合专卖店,https://item.jd.com/10030539565679.html,苹果（Apple）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：集成显卡,Apple M1,13.3英寸
640,联想ThinkPad X13 锐龙版（01CD）13.3英寸高性能轻薄笔记本电脑（锐龙7 PRO 5850U 16G 512G）,6999.00,500+,ThinkPad京东自营旗舰店,https://item.jd.com/100026794708.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R7-PRO 5850U,13.3英寸
641,华为笔记本电脑MateBook D14 15 2022款 全面屏超薄本轻薄本商务办公手提学习超极本 D14 22款丨11代i5 16G 512G 银 官方标配含赠品礼包,4799.00,1万+,华为比特专卖店,https://item.jd.com/28355253534.html,华为（HUAWEI）,内存容量：16GB,特性：PCI-E高速固态硬盘，指纹识别，大内存（16GB及以上）,显卡型号：集成显卡,i5-1155G7,14英寸
642,微软Surface Laptop 4 典雅黑 金属高端轻薄商务笔记本电脑 11代酷睿i7-1185G7 32G+1T 13.5英寸2.2K触屏,17178.00,5000+,微软京东自营官方旗舰店,https://item.jd.com/100020570234.html,微软（Microsoft）,内存容量：32GB,固态硬盘（SSD）：1TB,显卡型号：intel 集成显卡,i7-1185G7,13.5英寸
643,惠普（HP）战66四代 战X轻薄笔记本窄边框商务办公手提游戏电脑 i5-1135G7 15英寸高色域 锐炬XE显卡 16G内存 512G高速固态PCI-E硬盘,5499.00,5000+,惠普宇泰专卖店,https://item.jd.com/10025283630756.html,惠普（HP）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i5-1135G7,15.6英寸
